,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,270.0,118.0,1.0,16.0,64.0,176.0,0.0,372.0
EPAD,637.0,223.0,87.0,0.0,3.0,119.0,14.0,154.0
NACC,185.0,33.0,17.0,24.0,22.0,88.0,43.0,94.0
EMIF,253.0,120.0,55.0,28.0,12.0,169.0,48.0,329.0
JADNI,61.0,28.0,8.0,0.0,11.0,12.0,5.0,72.0
