,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,130.0,0.0,25.0,82.0,153.0,0.0,361.0
EPAD,675.0,251.0,87.0,0.0,4.0,82.0,8.0,130.0
NACC,168.0,44.0,30.0,26.0,9.0,64.0,66.0,99.0
EMIF,261.0,122.0,55.0,34.0,11.0,168.0,55.0,308.0
JADNI,60.0,21.0,7.0,1.0,13.0,13.0,5.0,77.0
