,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,326.0,138.0,0.0,46.0,94.0,169.0,0.0,244.0
EPAD,904.0,31.0,6.0,5.0,10.0,250.0,0.0,31.0
NACC,192.0,36.0,21.0,13.0,14.0,75.0,58.0,97.0
EMIF,328.0,146.0,91.0,18.0,7.0,129.0,69.0,226.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
