,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,254.0,117.0,34.0,0.0,6.0,178.0,27.0,401.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,21.0,127.0
NACC,162.0,38.0,25.0,16.0,9.0,78.0,64.0,114.0
EMIF,240.0,64.0,34.0,31.0,32.0,225.0,67.0,321.0
JADNI,57.0,17.0,9.0,0.0,10.0,15.0,5.0,84.0
