,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,277.0,113.0,15.0,0.0,17.0,205.0,8.0,382.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,180.0,44.0,13.0,26.0,20.0,68.0,41.0,114.0
EMIF,281.0,91.0,61.0,19.0,17.0,184.0,81.0,280.0
JADNI,60.0,20.0,8.0,1.0,13.0,13.0,5.0,77.0
