,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,281.0,144.0,0.0,21.0,69.0,153.0,0.0,349.0
EPAD,771.0,95.0,0.0,81.0,57.0,161.0,0.0,72.0
NACC,221.0,39.0,11.0,38.0,23.0,71.0,31.0,72.0
EMIF,264.0,107.0,45.0,36.0,18.0,176.0,42.0,326.0
JADNI,45.0,19.0,24.0,0.0,3.0,14.0,8.0,84.0
