,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,270.0,108.0,0.0,26.0,85.0,177.0,0.0,351.0
EPAD,676.0,249.0,90.0,0.0,3.0,83.0,8.0,128.0
NACC,204.0,42.0,25.0,20.0,20.0,76.0,41.0,78.0
EMIF,266.0,49.0,65.0,15.0,14.0,218.0,123.0,264.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
