,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,297.0,184.0,1.0,13.0,47.0,136.0,0.0,339.0
EPAD,848.0,85.0,10.0,4.0,8.0,210.0,3.0,69.0
NACC,155.0,37.0,31.0,18.0,7.0,76.0,65.0,117.0
EMIF,267.0,83.0,106.0,19.0,20.0,172.0,94.0,253.0
JADNI,53.0,19.0,17.0,0.0,7.0,15.0,6.0,80.0
