,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,105.0,11.0,0.0,23.0,208.0,6.0,396.0
EPAD,789.0,52.0,0.0,231.0,81.0,68.0,0.0,16.0
NACC,182.0,45.0,35.0,17.0,7.0,60.0,58.0,102.0
EMIF,201.0,40.0,44.0,19.0,14.0,268.0,126.0,302.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
