,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,227.0,145.0,42.0,0.0,1.0,134.0,31.0,437.0
EPAD,724.0,37.0,0.0,185.0,126.0,133.0,0.0,32.0
NACC,168.0,35.0,37.0,11.0,7.0,73.0,68.0,107.0
EMIF,257.0,153.0,62.0,34.0,16.0,147.0,38.0,307.0
JADNI,57.0,19.0,6.0,1.0,14.0,12.0,5.0,83.0
