,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,240.0,86.0,36.0,0.0,3.0,195.0,34.0,423.0
EPAD,676.0,250.0,90.0,0.0,4.0,82.0,8.0,127.0
NACC,189.0,33.0,5.0,43.0,32.0,83.0,36.0,85.0
EMIF,236.0,181.0,54.0,43.0,25.0,125.0,33.0,317.0
JADNI,61.0,19.0,17.0,0.0,1.0,22.0,12.0,65.0
