,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,295.0,174.0,0.0,27.0,75.0,129.0,0.0,317.0
EPAD,639.0,223.0,85.0,0.0,4.0,118.0,14.0,154.0
NACC,174.0,41.0,44.0,11.0,6.0,57.0,69.0,104.0
EMIF,300.0,96.0,70.0,26.0,17.0,174.0,80.0,251.0
JADNI,60.0,16.0,9.0,0.0,10.0,17.0,5.0,80.0
