,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,176.0,0.0,21.0,68.0,135.0,0.0,318.0
EPAD,855.0,37.0,0.0,51.0,47.0,215.0,0.0,32.0
NACC,202.0,33.0,24.0,21.0,19.0,76.0,44.0,87.0
EMIF,297.0,106.0,30.0,38.0,29.0,186.0,35.0,293.0
JADNI,62.0,22.0,13.0,0.0,5.0,20.0,5.0,70.0
