,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,110.0,1.0,9.0,52.0,179.0,0.0,408.0
EPAD,690.0,176.0,81.0,0.0,3.0,139.0,21.0,127.0
NACC,163.0,46.0,50.0,12.0,7.0,57.0,65.0,106.0
EMIF,281.0,192.0,56.0,46.0,17.0,123.0,25.0,274.0
JADNI,60.0,18.0,10.0,0.0,7.0,20.0,5.0,77.0
