,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,174.0,0.0,23.0,69.0,135.0,0.0,317.0
EPAD,733.0,197.0,86.0,0.0,3.0,98.0,15.0,105.0
NACC,183.0,40.0,46.0,10.0,6.0,57.0,73.0,91.0
EMIF,244.0,65.0,52.0,27.0,15.0,210.0,115.0,286.0
JADNI,62.0,26.0,9.0,0.0,10.0,15.0,5.0,70.0
