,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,304.0,211.0,0.0,33.0,73.0,116.0,0.0,280.0
EPAD,817.0,45.0,0.0,153.0,85.0,114.0,0.0,23.0
NACC,162.0,59.0,30.0,19.0,9.0,57.0,51.0,119.0
EMIF,312.0,91.0,93.0,18.0,15.0,162.0,91.0,232.0
JADNI,59.0,14.0,10.0,0.0,7.0,21.0,5.0,81.0
