,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,290.0,139.0,0.0,36.0,84.0,148.0,0.0,320.0
EPAD,676.0,249.0,90.0,0.0,3.0,83.0,8.0,128.0
NACC,207.0,47.0,30.0,18.0,11.0,57.0,55.0,81.0
EMIF,254.0,105.0,55.0,38.0,23.0,172.0,52.0,315.0
JADNI,61.0,28.0,8.0,0.0,11.0,12.0,5.0,72.0
