,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,283.0,144.0,0.0,19.0,67.0,155.0,0.0,349.0
EPAD,676.0,250.0,90.0,0.0,4.0,82.0,8.0,127.0
NACC,175.0,46.0,19.0,25.0,13.0,67.0,45.0,116.0
EMIF,286.0,153.0,34.0,61.0,26.0,144.0,26.0,284.0
JADNI,50.0,0.0,14.0,0.0,1.0,31.0,17.0,84.0
