,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,245.0,105.0,34.0,0.0,6.0,187.0,27.0,413.0
EPAD,844.0,187.0,32.0,9.0,0.0,95.0,5.0,65.0
NACC,166.0,26.0,22.0,22.0,17.0,88.0,59.0,106.0
EMIF,201.0,25.0,44.0,10.0,20.0,294.0,133.0,287.0
JADNI,60.0,19.0,10.0,0.0,8.0,16.0,5.0,79.0
