,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,105.0,11.0,0.0,21.0,210.0,6.0,396.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,179.0,31.0,27.0,16.0,16.0,82.0,58.0,97.0
EMIF,193.0,110.0,25.0,60.0,43.0,171.0,28.0,384.0
JADNI,59.0,13.0,17.0,0.0,1.0,22.0,14.0,71.0
