,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,286.0,166.0,44.0,0.0,1.0,147.0,34.0,339.0
EPAD,639.0,223.0,85.0,0.0,4.0,118.0,14.0,154.0
NACC,172.0,39.0,29.0,17.0,7.0,76.0,56.0,110.0
EMIF,301.0,181.0,34.0,67.0,27.0,122.0,17.0,265.0
JADNI,60.0,14.0,15.0,0.0,3.0,21.0,9.0,75.0
