,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,204.0,129.0,32.0,0.0,4.0,137.0,21.0,490.0
EPAD,698.0,284.0,91.0,0.0,3.0,61.0,7.0,93.0
NACC,174.0,56.0,29.0,22.0,8.0,53.0,49.0,115.0
EMIF,342.0,118.0,115.0,15.0,8.0,129.0,86.0,201.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
