,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,259.0,108.0,0.0,17.0,71.0,177.0,0.0,385.0
EPAD,639.0,222.0,85.0,0.0,3.0,119.0,14.0,155.0
NACC,167.0,57.0,29.0,22.0,9.0,54.0,50.0,118.0
EMIF,317.0,161.0,54.0,39.0,15.0,133.0,36.0,259.0
JADNI,60.0,28.0,9.0,0.0,10.0,12.0,5.0,73.0
