,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,231.0,118.0,56.0,0.0,0.0,152.0,53.0,407.0
EPAD,766.0,107.0,0.0,143.0,68.0,90.0,0.0,63.0
NACC,186.0,33.0,23.0,38.0,25.0,68.0,38.0,95.0
EMIF,283.0,219.0,56.0,41.0,13.0,106.0,25.0,271.0
JADNI,55.0,10.0,8.0,0.0,10.0,22.0,6.0,86.0
