,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,105.0,11.0,0.0,23.0,207.0,7.0,396.0
EPAD,905.0,31.0,6.0,3.0,10.0,251.0,0.0,31.0
NACC,190.0,30.0,22.0,20.0,16.0,75.0,54.0,99.0
EMIF,284.0,155.0,48.0,45.0,15.0,149.0,34.0,284.0
JADNI,49.0,5.0,7.0,0.0,7.0,31.0,8.0,90.0
