,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,302.0,183.0,1.0,10.0,47.0,140.0,0.0,334.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,193.0,32.0,36.0,12.0,9.0,71.0,66.0,87.0
EMIF,223.0,64.0,77.0,14.0,5.0,205.0,142.0,284.0
JADNI,60.0,14.0,14.0,0.0,4.0,23.0,8.0,74.0
