,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,139.0,0.0,38.0,86.0,146.0,0.0,320.0
EPAD,846.0,83.0,10.0,4.0,8.0,212.0,3.0,71.0
NACC,197.0,29.0,9.0,20.0,23.0,97.0,43.0,88.0
EMIF,229.0,78.0,138.0,17.0,11.0,141.0,146.0,254.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
