,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,157.0,0.0,20.0,67.0,143.0,0.0,337.0
EPAD,639.0,223.0,85.0,0.0,4.0,118.0,14.0,154.0
NACC,160.0,32.0,19.0,23.0,16.0,90.0,48.0,118.0
EMIF,307.0,200.0,30.0,77.0,27.0,106.0,15.0,252.0
JADNI,59.0,18.0,12.0,0.0,5.0,18.0,6.0,79.0
