,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,101.0,1.0,15.0,65.0,185.0,0.0,389.0
EPAD,639.0,224.0,84.0,0.0,4.0,118.0,13.0,155.0
NACC,198.0,42.0,31.0,20.0,11.0,57.0,60.0,87.0
EMIF,300.0,118.0,121.0,20.0,10.0,137.0,81.0,227.0
JADNI,46.0,19.0,24.0,0.0,3.0,13.0,8.0,84.0
