,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,307.0,112.0,43.0,1.0,0.0,211.0,32.0,311.0
EPAD,698.0,284.0,91.0,0.0,3.0,60.0,8.0,93.0
NACC,191.0,38.0,14.0,26.0,22.0,81.0,41.0,93.0
EMIF,168.0,100.0,72.0,21.0,14.0,178.0,90.0,371.0
JADNI,61.0,16.0,12.0,0.0,5.0,21.0,6.0,76.0
