,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,299.0,186.0,1.0,15.0,51.0,133.0,0.0,332.0
EPAD,907.0,32.0,6.0,2.0,9.0,250.0,0.0,31.0
NACC,177.0,57.0,29.0,19.0,9.0,62.0,48.0,105.0
EMIF,302.0,141.0,40.0,48.0,30.0,148.0,35.0,270.0
JADNI,62.0,26.0,9.0,0.0,10.0,15.0,5.0,70.0
