,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,269.0,136.0,41.0,0.0,1.0,168.0,33.0,369.0
EPAD,688.0,174.0,79.0,0.0,3.0,141.0,23.0,129.0
NACC,193.0,40.0,27.0,29.0,14.0,58.0,51.0,94.0
EMIF,289.0,171.0,49.0,45.0,16.0,133.0,29.0,282.0
JADNI,59.0,13.0,16.0,0.0,1.0,24.0,13.0,71.0
