,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,245.0,105.0,34.0,0.0,6.0,187.0,27.0,413.0
EPAD,676.0,250.0,90.0,0.0,4.0,82.0,8.0,127.0
NACC,194.0,50.0,35.0,12.0,7.0,59.0,57.0,92.0
EMIF,297.0,185.0,30.0,71.0,29.0,118.0,18.0,266.0
JADNI,60.0,19.0,9.0,0.0,10.0,17.0,5.0,77.0
