,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,255.0,200.0,46.0,0.0,1.0,111.0,22.0,382.0
EPAD,638.0,222.0,84.0,0.0,4.0,119.0,13.0,157.0
NACC,203.0,46.0,17.0,22.0,20.0,76.0,38.0,84.0
EMIF,286.0,92.0,77.0,16.0,7.0,184.0,85.0,267.0
JADNI,59.0,11.0,15.0,0.0,3.0,22.0,9.0,78.0
