,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,354.0,222.0,2.0,31.0,42.0,137.0,0.0,229.0
EPAD,819.0,45.0,0.0,152.0,85.0,113.0,0.0,23.0
NACC,166.0,51.0,22.0,26.0,10.0,62.0,49.0,120.0
EMIF,220.0,42.0,47.0,21.0,17.0,259.0,106.0,302.0
JADNI,62.0,26.0,9.0,0.0,10.0,15.0,5.0,70.0
