,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,254.0,113.0,38.0,0.0,3.0,181.0,31.0,397.0
EPAD,676.0,250.0,90.0,0.0,4.0,82.0,8.0,127.0
NACC,190.0,38.0,24.0,13.0,15.0,74.0,58.0,94.0
EMIF,253.0,136.0,169.0,13.0,4.0,105.0,104.0,230.0
JADNI,51.0,0.0,13.0,0.0,1.0,32.0,16.0,84.0
