,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,206.0,32.0,0.0,6.0,114.0,11.0,385.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,194.0,32.0,20.0,17.0,20.0,80.0,51.0,92.0
EMIF,238.0,152.0,16.0,97.0,51.0,142.0,15.0,303.0
JADNI,54.0,16.0,19.0,0.0,3.0,19.0,8.0,78.0
