,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,229.0,115.0,56.0,0.0,0.0,154.0,53.0,410.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,179.0,55.0,48.0,15.0,6.0,49.0,59.0,95.0
EMIF,234.0,129.0,78.0,26.0,18.0,161.0,54.0,314.0
JADNI,60.0,13.0,15.0,0.0,2.0,25.0,12.0,70.0
