,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,312.0,236.0,0.0,37.0,67.0,108.0,0.0,257.0
EPAD,638.0,221.0,85.0,0.0,4.0,120.0,13.0,156.0
NACC,206.0,34.0,20.0,20.0,18.0,73.0,47.0,88.0
EMIF,236.0,237.0,23.0,83.0,35.0,98.0,12.0,290.0
JADNI,60.0,18.0,11.0,0.0,6.0,18.0,6.0,78.0
