,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,105.0,11.0,0.0,21.0,209.0,7.0,396.0
EPAD,884.0,142.0,0.0,121.0,17.0,48.0,0.0,25.0
NACC,171.0,44.0,30.0,25.0,9.0,62.0,58.0,107.0
EMIF,333.0,114.0,84.0,28.0,19.0,148.0,67.0,221.0
JADNI,45.0,21.0,23.0,0.0,5.0,11.0,7.0,85.0
