,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,304.0,186.0,0.0,20.0,66.0,134.0,0.0,307.0
EPAD,731.0,196.0,87.0,0.0,3.0,98.0,16.0,106.0
NACC,187.0,51.0,50.0,11.0,7.0,51.0,61.0,88.0
EMIF,210.0,116.0,87.0,19.0,21.0,157.0,85.0,319.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
