,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,252.0,117.0,34.0,0.0,6.0,180.0,29.0,399.0
EPAD,770.0,37.0,0.0,138.0,100.0,161.0,0.0,31.0
NACC,181.0,43.0,19.0,22.0,18.0,67.0,50.0,106.0
EMIF,284.0,142.0,34.0,55.0,34.0,155.0,27.0,283.0
JADNI,58.0,18.0,7.0,0.0,11.0,15.0,5.0,83.0
