,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,196.0,39.0,0.0,4.0,118.0,18.0,381.0
EPAD,768.0,93.0,0.0,81.0,57.0,164.0,0.0,74.0
NACC,161.0,55.0,39.0,17.0,9.0,52.0,60.0,113.0
EMIF,273.0,187.0,22.0,89.0,34.0,121.0,15.0,273.0
JADNI,60.0,19.0,10.0,0.0,8.0,16.0,5.0,79.0
