,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,156.0,0.0,21.0,67.0,143.0,0.0,337.0
EPAD,723.0,37.0,0.0,182.0,130.0,133.0,0.0,32.0
NACC,170.0,38.0,35.0,16.0,7.0,67.0,63.0,110.0
EMIF,187.0,85.0,28.0,39.0,26.0,217.0,51.0,381.0
JADNI,61.0,29.0,7.0,0.0,11.0,12.0,5.0,72.0
