,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,136.0,0.0,36.0,81.0,154.0,0.0,317.0
EPAD,638.0,222.0,85.0,0.0,3.0,120.0,14.0,155.0
NACC,162.0,58.0,39.0,17.0,9.0,55.0,50.0,116.0
EMIF,262.0,91.0,155.0,13.0,23.0,135.0,120.0,215.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
