,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,286.0,138.0,0.0,39.0,89.0,144.0,0.0,321.0
EPAD,733.0,197.0,86.0,0.0,3.0,98.0,15.0,105.0
NACC,193.0,52.0,41.0,11.0,7.0,54.0,58.0,90.0
EMIF,256.0,147.0,62.0,34.0,17.0,157.0,40.0,301.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
