,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,115.0,1.0,11.0,54.0,176.0,0.0,403.0
EPAD,723.0,316.0,94.0,0.0,3.0,35.0,5.0,61.0
NACC,205.0,45.0,39.0,10.0,10.0,64.0,56.0,77.0
EMIF,194.0,89.0,27.0,42.0,26.0,212.0,41.0,383.0
JADNI,58.0,23.0,6.0,2.0,15.0,9.0,5.0,79.0
