,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,189.0,0.0,20.0,67.0,133.0,0.0,305.0
EPAD,637.0,222.0,87.0,0.0,3.0,119.0,14.0,155.0
NACC,176.0,43.0,19.0,30.0,22.0,69.0,42.0,105.0
EMIF,251.0,55.0,55.0,21.0,12.0,228.0,105.0,287.0
JADNI,59.0,14.0,10.0,0.0,7.0,21.0,5.0,81.0
