,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,127.0,28.0,0.0,6.0,175.0,22.0,402.0
EPAD,698.0,283.0,91.0,0.0,4.0,60.0,7.0,94.0
NACC,200.0,50.0,29.0,12.0,13.0,63.0,53.0,86.0
EMIF,307.0,197.0,47.0,44.0,10.0,113.0,30.0,266.0
JADNI,61.0,14.0,14.0,0.0,4.0,22.0,8.0,74.0
