,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,97.0,0.0,12.0,73.0,182.0,0.0,397.0
EPAD,690.0,176.0,81.0,0.0,3.0,139.0,22.0,126.0
NACC,182.0,48.0,30.0,17.0,9.0,59.0,54.0,107.0
EMIF,325.0,155.0,58.0,41.0,17.0,134.0,41.0,243.0
JADNI,59.0,19.0,11.0,0.0,7.0,16.0,5.0,80.0
