,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,199.0,36.0,0.0,4.0,118.0,15.0,384.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,21.0,127.0
NACC,186.0,33.0,23.0,15.0,15.0,88.0,57.0,89.0
EMIF,302.0,158.0,41.0,53.0,22.0,140.0,25.0,273.0
JADNI,60.0,19.0,9.0,0.0,10.0,17.0,5.0,77.0
