,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,334.0,203.0,27.0,0.0,7.0,155.0,14.0,277.0
EPAD,766.0,40.0,0.0,210.0,110.0,91.0,0.0,20.0
NACC,164.0,46.0,39.0,16.0,6.0,59.0,67.0,109.0
EMIF,209.0,93.0,21.0,60.0,41.0,186.0,30.0,374.0
JADNI,52.0,5.0,7.0,0.0,10.0,25.0,7.0,91.0
