,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,247.0,113.0,44.0,0.0,1.0,171.0,43.0,398.0
EPAD,942.0,114.0,11.0,6.0,6.0,116.0,2.0,40.0
NACC,173.0,34.0,28.0,25.0,17.0,74.0,55.0,100.0
EMIF,291.0,87.0,77.0,20.0,9.0,184.0,95.0,251.0
JADNI,60.0,20.0,8.0,1.0,13.0,13.0,5.0,77.0
