,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,302.0,161.0,0.0,38.0,84.0,134.0,0.0,298.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,147.0,43.0,39.0,18.0,9.0,73.0,57.0,120.0
EMIF,218.0,85.0,26.0,49.0,30.0,199.0,38.0,369.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
