,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,120.0,0.0,23.0,81.0,159.0,0.0,373.0
EPAD,922.0,17.0,7.0,1.0,2.0,270.0,5.0,13.0
NACC,199.0,33.0,14.0,25.0,20.0,84.0,38.0,93.0
EMIF,273.0,159.0,65.0,37.0,14.0,141.0,36.0,289.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
