,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,296.0,156.0,1.0,17.0,57.0,150.0,0.0,340.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,189.0,31.0,15.0,35.0,31.0,77.0,36.0,92.0
EMIF,233.0,67.0,44.0,21.0,11.0,232.0,107.0,299.0
JADNI,46.0,7.0,4.0,0.0,11.0,27.0,8.0,94.0
