,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,287.0,163.0,1.0,14.0,52.0,146.0,0.0,354.0
EPAD,676.0,250.0,90.0,0.0,3.0,82.0,9.0,127.0
NACC,208.0,44.0,21.0,17.0,8.0,87.0,42.0,79.0
EMIF,289.0,198.0,27.0,88.0,34.0,106.0,13.0,259.0
JADNI,59.0,18.0,11.0,0.0,6.0,19.0,6.0,78.0
