,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,127.0,1.0,14.0,58.0,164.0,0.0,390.0
EPAD,731.0,197.0,88.0,0.0,3.0,98.0,15.0,105.0
NACC,219.0,21.0,17.0,20.0,14.0,95.0,46.0,74.0
EMIF,331.0,111.0,109.0,15.0,8.0,142.0,90.0,208.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
