,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,231.0,143.0,31.0,0.0,6.0,146.0,12.0,448.0
EPAD,796.0,38.0,0.0,113.0,80.0,180.0,0.0,30.0
NACC,181.0,56.0,32.0,16.0,8.0,52.0,52.0,109.0
EMIF,256.0,132.0,152.0,24.0,12.0,106.0,110.0,222.0
JADNI,59.0,9.0,15.0,0.0,2.0,26.0,12.0,74.0
