,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,246.0,139.0,55.0,0.0,0.0,151.0,43.0,383.0
EPAD,676.0,250.0,90.0,0.0,4.0,81.0,9.0,127.0
NACC,179.0,61.0,28.0,23.0,9.0,55.0,43.0,108.0
EMIF,353.0,142.0,111.0,16.0,2.0,116.0,67.0,207.0
JADNI,59.0,13.0,17.0,0.0,1.0,22.0,14.0,71.0
