,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,283.0,145.0,0.0,18.0,67.0,155.0,0.0,349.0
EPAD,639.0,223.0,85.0,0.0,3.0,119.0,14.0,154.0
NACC,176.0,49.0,26.0,18.0,9.0,62.0,52.0,114.0
EMIF,254.0,122.0,35.0,51.0,25.0,166.0,33.0,328.0
JADNI,59.0,14.0,16.0,0.0,2.0,21.0,9.0,76.0
