,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,94.0,8.0,0.0,22.0,211.0,8.0,411.0
EPAD,639.0,223.0,85.0,0.0,3.0,119.0,14.0,154.0
NACC,193.0,53.0,42.0,11.0,7.0,53.0,58.0,89.0
EMIF,205.0,80.0,47.0,29.0,18.0,215.0,64.0,356.0
JADNI,59.0,30.0,6.0,2.0,15.0,8.0,5.0,72.0
