,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,302.0,179.0,0.0,20.0,64.0,134.0,0.0,318.0
EPAD,766.0,105.0,0.0,145.0,69.0,90.0,0.0,62.0
NACC,210.0,42.0,19.0,20.0,20.0,76.0,40.0,79.0
EMIF,241.0,143.0,59.0,32.0,12.0,159.0,40.0,328.0
JADNI,53.0,21.0,15.0,0.0,10.0,12.0,6.0,80.0
