,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,102.0,0.0,19.0,74.0,176.0,0.0,389.0
EPAD,722.0,95.0,0.0,129.0,86.0,131.0,0.0,74.0
NACC,168.0,51.0,23.0,27.0,9.0,63.0,46.0,119.0
EMIF,249.0,66.0,92.0,26.0,33.0,184.0,99.0,265.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
